Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sri Lanka,LKA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Kitts and Nevis,KNA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Lucia,LCA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Martin (French part),MAF,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,St. Vincent and the Grenadines,VCT,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sub-Saharan Africa,SSF,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sub-Saharan Africa (excluding high income),SSA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sudan,SDN,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Suriname,SUR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Swaziland,SWZ,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Sweden,SWE,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Switzerland,CHE,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Syrian Arab Republic,SYR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tajikistan,TJK,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tanzania,TZA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Thailand,THA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Timor-Leste,TMP,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Togo,TGO,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tonga,TON,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Trinidad and Tobago,TTO,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tunisia,TUN,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Turkey,TUR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Turkmenistan,TKM,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Turks and Caicos Islands,TCA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Tuvalu,TUV,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Uganda,UGA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Ukraine,UKR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,United Arab Emirates,ARE,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,United Kingdom,GBR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,United States,USA,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Upper middle income,UMC,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Uruguay,URY,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Uzbekistan,UZB,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Vanuatu,VUT,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,"Venezuela, RB",VEN,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Vietnam,VNM,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Virgin Islands (U.S.),VIR,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,West Bank and Gaza,WBG,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,World,WLD,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,"Yemen, Rep.",YEM,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Zambia,ZMB,..
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,Zimbabwe,ZWE,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Afghanistan,AFG,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Albania,ALB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Algeria,DZA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,American Samoa,ASM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Andorra,ADO,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Angola,AGO,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Antigua and Barbuda,ATG,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Arab World,ARB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Argentina,ARG,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Armenia,ARM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Aruba,ABW,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Australia,AUS,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Austria,AUT,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Azerbaijan,AZE,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Bahamas, The",BHS,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Bahrain,BHR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Bangladesh,BGD,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Barbados,BRB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Belarus,BLR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Belgium,BEL,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Belize,BLZ,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Benin,BEN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Bermuda,BMU,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Bhutan,BTN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Bolivia,BOL,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Bosnia and Herzegovina,BIH,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Botswana,BWA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Brazil,BRA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,British Virgin Islands,VGB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Brunei Darussalam,BRN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Bulgaria,BGR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Burkina Faso,BFA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Burundi,BDI,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Cabo Verde,CPV,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Cambodia,KHM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Cameroon,CMR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Canada,CAN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Caribbean small states,CSS,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Cayman Islands,CYM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Central African Republic,CAF,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Central Europe and the Baltics,CEB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Chad,TCD,860
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Channel Islands,CHI,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Chile,CHL,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,China,CHN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Colombia,COL,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Comoros,COM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Congo, Dem. Rep.",ZAR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Congo, Rep.",COG,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Costa Rica,CRI,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Cote d'Ivoire,CIV,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Croatia,HRV,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Cuba,CUB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Curacao,CUW,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Cyprus,CYP,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Czech Republic,CZE,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Denmark,DNK,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Djibouti,DJI,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Dominica,DMA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Dominican Republic,DOM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Early-demographic dividend,EAR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,East Asia & Pacific,EAS,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,East Asia & Pacific (excluding high income),EAP,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Ecuador,ECU,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Egypt, Arab Rep.",EGY,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,El Salvador,SLV,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Equatorial Guinea,GNQ,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Eritrea,ERI,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Estonia,EST,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Ethiopia,ETH,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Euro area,EMU,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Europe & Central Asia,ECS,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Europe & Central Asia (excluding high income),ECA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,European Union,EUU,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Faroe Islands,FRO,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Fiji,FJI,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Finland,FIN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Fragile and conflict affected situations,FCS,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,France,FRA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,French Polynesia,PYF,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Gabon,GAB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Gambia, The",GMB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Georgia,GEO,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Germany,DEU,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Ghana,GHA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Gibraltar,GIB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Greece,GRC,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Greenland,GRL,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Grenada,GRD,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Guam,GUM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Guatemala,GTM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Guinea,GIN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Guinea-Bissau,GNB,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Guyana,GUY,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Haiti,HTI,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Heavily indebted poor countries (HIPC),HPC,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,High income,HIC,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Honduras,HND,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Hong Kong SAR, China",HKG,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Hungary,HUN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Iceland,ISL,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,India,IND,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Indonesia,IDN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Iran, Islamic Rep.",IRN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Iraq,IRQ,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Ireland,IRL,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Isle of Man,IMY,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Israel,ISR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Italy,ITA,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Jamaica,JAM,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Japan,JPN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Jordan,JOR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Kazakhstan,KAZ,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Kenya,KEN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Kiribati,KIR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Korea, Dem. People’s Rep.",PRK,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,"Korea, Rep.",KOR,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Kosovo,KSV,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Kuwait,KWT,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Kyrgyz Republic,KGZ,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Lao PDR,LAO,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Late-demographic dividend,LTE,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Latin America & Caribbean,LCN,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Latin America & Caribbean (excluding high income),LAC,..
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
